,nodes,building,geometry,addr:housenumber,addr:street,building:levels,id,start_date,addr:postcode,building:material,source,addr:city,name,addr:place,roof:shape,roof:material,building:colour,height,roof:height,wheelchair,level,roof:colour,building:facade:material,loc_name,addr:suburb,building:year_built,postal_code,addr:flats,building:parts,construction,members,type,amenity,ref,opening_hours,capacity:bed,emergency,health_specialty:emergency_medicine,provided_for:adult,healthcare,healthcare:speciality,lon,lat
3723,"[419632981, 419632982, 1805823607, 453025704, 2115205300, 2115205302, 2115205308, 2115205309, 2115205311, 2115205313, 2115205315, 2115205317, 419632984, 419632981]",apartments,POINT (73.45003425392174 54.92498088375335),3,Новокирпичная улица,5,35900758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.45003425392174,54.92498088375335
3724,"[419632985, 419632986, 419632987, 2115205310, 2115205312, 2115205314, 2115205316, 419632988, 419632985]",apartments,POINT (73.44930539790798 54.92514474186974),1/2,Новокирпичная улица,,35900760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.44930539790798,54.925144741869744
3725,"[419632991, 419632990, 419632989, 6245980950, 6245980949, 6245980948, 6245980947, 419632992, 419632991]",apartments,POINT (73.44866548931762 54.92508793965737),1/1,Новокирпичная улица,,35900761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.44866548931762,54.925087939657374
3726,"[419632995, 6245980951, 6245980952, 6245980953, 6245980954, 419632994, 419632993, 419632996, 419632995]",apartments,POINT (73.44803426915892 54.92501147815044),1,Новокирпичная улица,5,35900762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.44803426915892,54.92501147815044
3727,"[419633003, 419633004, 419633005, 419633009, 6245978954, 6245978953, 6245978952, 419633008, 419633006, 419633007, 419633003]",apartments,POINT (73.45263768857725 54.92554074228394),3/2,Молодогвардейская улица,5,35900764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.45263768857725,54.92554074228394
3728,"[419633013, 419633011, 419633012, 6245978935, 6245978936, 6245978937, 6245978938, 6245978939, 6245978940, 419633010, 448976356, 419633013]",apartments,POINT (73.45375698239 54.92379126876574),2,Молодогвардейская улица,5,35900765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.45375698239,54.92379126876574
3729,"[419633017, 419633016, 419633015, 3662689854, 3662689855, 3662689856, 3662689857, 3662689858, 3662689859, 419633014, 419633017]",apartments,POINT (73.45445340573634 54.92356258659189),7,6-я Станционная улица,5,35900766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.45445340573634,54.92356258659189
3730,"[1556642304, 419633021, 419633019, 6245980960, 6245980959, 6245980958, 6245980957, 6245980956, 6245980955, 1556642303, 1556642304]",apartments,POINT (73.45525845804561 54.92310992074789),9,6-я Станционная улица,,35900767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.4552584580456,54.92310992074789
3731,"[419633022, 1877146345, 1877146332, 1877146329, 1877146323, 1877146320, 1877146319, 1877146316, 1877146313, 419633023, 419633024, 1877146310, 1877146312, 419633025, 419633022]",apartments,POINT (73.45379950072993 54.92529923124729),3,Молодогвардейская улица,5,35900768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.45379950072993,54.925299231247294
3732,"[419633026, 419633027, 419633028, 2134525641, 2134525642, 2134525643, 2134525644, 2134525645, 2134525646, 419633029, 419633026]",apartments,POINT (73.4545389254711 54.92547543200681),5,Молодогвардейская улица,5,35900769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.4545389254711,54.925475432006806
3733,"[419633030, 419633031, 419633032, 1991797420, 1991797424, 1991797426, 1991797429, 1991797431, 1991797434, 419633033, 419633030]",apartments,POINT (73.45608584501329 54.92501684411686),7,Молодогвардейская улица,5,35900770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.45608584501329,54.92501684411686
3734,"[419633034, 4355233933, 4355233930, 4355233927, 4355233924, 419633035, 419633036, 419633037, 419633034]",apartments,POINT (73.45703426198422 54.92585030756841),11,Молодогвардейская улица,5,35900771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.45703426198422,54.92585030756841
3735,"[419633041, 4355233934, 4355233931, 4355233928, 4355233925, 419633040, 419633039, 419633038, 419633041]",apartments,POINT (73.45769886651243 54.92589914176559),13,Молодогвардейская улица,5,35900772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.45769886651243,54.92589914176559
3736,"[419633050, 1885014361, 419633052, 419633053, 419633050]",apartments,POINT (73.45727115000001 54.92516539999998),9,Молодогвардейская улица,4,35900775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.45727115000001,54.92516539999998
3737,"[1652422066, 1652422063, 6245978924, 1652422062, 1652422064, 419633055, 419633056, 1652422074, 1652422076, 1652422078, 1652422075, 1652422077, 1652422079, 1652422082, 1652422080, 1652422081, 1652422083, 1652422085, 1652422084, 419633057, 419633054, 1652422073, 1652422071, 6245978922, 1652422069, 1652422072, 1652422070, 1652422067, 6245978923, 1652422065, 1652422068, 1652422066]",apartments,POINT (73.45650585393346 54.9244836540042),4/1,Молодогвардейская улица,6,35900776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.45650585393346,54.9244836540042
3738,"[419633058, 419633059, 419633060, 5196526161, 5196526160, 5196526159, 5196526158, 419633061, 419633058]",apartments,POINT (73.45755357771939 54.92412672664992),13/1,6-я Станционная улица,5,35900777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.4575535777194,54.924126726649924
3739,"[419633073, 5196526167, 5196526168, 5196526169, 5196526170, 419633072, 419633070, 419633071, 419633073]",apartments,POINT (73.45780780783397 54.92335021219883),13,6-я Станционная улица,5,35900779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.45780780783397,54.92335021219883
3740,"[419633074, 5196526165, 5196526164, 5196526163, 5196526162, 419633075, 419633076, 419633077, 419633074]",apartments,POINT (73.45865295983313 54.92303749164678),15,6-я Станционная улица,5,35900780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.45865295983313,54.92303749164678
3741,"[419633078, 5196525912, 5196525913, 5196525914, 5196525915, 419633079, 419633080, 419633081, 419633078]",apartments,POINT (73.45928371669324 54.92349691095183),17,6-я Станционная улица,5,35900781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.45928371669324,54.92349691095183
3742,"[419633083, 5196525905, 5196525906, 5196525907, 5196525908, 419633082, 419633085, 419633084, 419633083]",apartments,POINT (73.46032542980761 54.92360047157584),19,6-я Станционная улица,5,35900782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.46032542980761,54.92360047157584
3743,"[419633088, 5196525902, 5196525901, 5196525900, 5196525899, 419633089, 419633086, 419633087, 419633088]",apartments,POINT (73.46135351199014 54.92368793226997),23,6-я Станционная улица,5,35900783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.46135351199014,54.92368793226997
3744,"[419633090, 419633091, 419633092, 5196525904, 5196525903, 419633093, 419633090]",apartments,POINT (73.46093580712319 54.92325584154982),21,6-я Станционная улица,5,35900784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.46093580712319,54.923255841549825
3745,"[419633109, 419633108, 2312417857, 419633106, 3662689866, 3662689864, 3662689862, 3662689860, 419633107, 419633109]",apartments,POINT (73.46044028011188 54.92440519621318),10/1,Молодогвардейская улица,5,35900788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.46044028011188,54.92440519621318
3746,"[419633124, 5196525894, 419633125, 419633126, 419633127, 419633124]",apartments,POINT (73.46043670674503 54.92577601972297),27,Молодогвардейская улица,5,35900793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.46043670674503,54.925776019722974
3747,"[419633128, 419633129, 419633130, 5196525892, 5196525891, 419633131, 419633128]",apartments,POINT (73.46063173626588 54.92622939218298),29,Молодогвардейская улица,2,35900794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.46063173626588,54.926229392182975
3748,"[419633132, 5196525888, 5196525889, 419633133, 419633134, 419633135, 419633132]",apartments,POINT (73.46005956172914 54.92638461131651),25,Молодогвардейская улица,2,35900795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.46005956172914,54.92638461131651
3749,"[419633172, 5196525861, 419633179, 419633178, 419633177, 419633176, 419633175, 419633174, 419633173, 419633172]",apartments,POINT (73.46492303287957 54.92651402305091),4,улица Заслонова,5,35900802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.46492303287957,54.926514023050906
3750,"[419633287, 1784418284, 1784418285, 5196525854, 5196525855, 5196525856, 1784418280, 1784418279, 419633290, 419633289, 419633288, 419633287]",apartments,POINT (73.46638712842127 54.92705786506563),5,улица Заслонова,3,35900829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.46638712842127,54.927057865065635
3751,"[419633291, 419633292, 419633293, 5196525852, 5196525851, 419633294, 419633291]",apartments,POINT (73.46715385352938 54.92714905217906),3,улица Заслонова,4,35900830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.46715385352938,54.92714905217906
3752,"[419633317, 5196525837, 5196525836, 2688306939, 2688306936, 419633318, 419633319, 5196525835, 2688306938, 2688306937, 419633320, 419633321, 2688306940, 2688306941, 419633322, 419633323, 5196525838, 5196525839, 419633324, 419633317]",apartments,POINT (73.46706973502297 54.92753823357523),1,улица Заслонова,4,35900836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.46706973502297,54.927538233575234
3753,"[419635470, 419635469, 419635472, 419635471, 419635474, 419635473, 2530457775, 5196525853, 419635470]",apartments,POINT (73.46608529355738 54.92629907244011),9,улица Заслонова,3,35901115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.46608529355738,54.92629907244011
3754,"[440255564, 440255578, 440255575, 440255572, 6329171725, 6329171724, 6329171723, 6329171722, 440255564]",apartments,POINT (73.315279542702 55.05017700060421),22,Заозёрная улица,9,37569667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.315279542702,55.05017700060421
3755,"[440255581, 440255583, 440255589, 6329171726, 6329171727, 6329171728, 6329171729, 440255590, 440255581]",apartments,POINT (73.31471264711489 55.05082459714584),22/1,Заозёрная улица,9,37569668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.31471264711489,55.05082459714584
3756,"[440255591, 6329171721, 6329171720, 440255572, 440255592, 440255593, 440255591]",apartments,POINT (73.31461137648002 55.04980174963874),22/2,Заозёрная улица,9,37569669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.31461137648002,55.04980174963874
3757,"[440255603, 1056703126, 440255608, 440255606, 440255604, 4989914040, 4989914041, 4989914042, 2919733803, 440255603]",apartments,POINT (73.31480969482405 55.04909465160785),24,Заозёрная улица,10,37569673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.31480969482405,55.049094651607845
3758,"[441167745, 441167749, 441167746, 5733769059, 441167748, 441167744, 441167747, 441167750, 5733769060, 441167743, 441167745]",apartments,POINT (73.31171172186654 55.05107936280832),10/1,улица Бородина,9,37634483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.31171172186654,55.05107936280832
3759,"[441167753, 441167757, 441167754, 5733769053, 441167756, 441167752, 441167755, 441167758, 5733769054, 441167751, 441167753]",apartments,POINT (73.31298130520246 55.05090769949618),12/1,улица Бородина,9,37634484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.31298130520246,55.05090769949618
3760,"[448956408, 448956409, 448956410, 448956411, 6245978932, 6245978931, 6245978930, 6245978929, 448956408]",apartments,POINT (73.4549330162325 54.92414295301342),4,Молодогвардейская улица,5,38146194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.4549330162325,54.924142953013416
3761,"[448976366, 448976370, 6245978979, 6245978978, 6245978977, 448976369, 448976368, 448976366]",apartments,POINT (73.45175693066463 54.92466680949207),1/2,Молодогвардейская улица,5,38146698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.45175693066463,54.924666809492074
3762,"[448976371, 448976372, 448976373, 6245978956, 6245978955, 448976376, 448976371]",apartments,POINT (73.45261328745435 54.92486943422624),3/1,Молодогвардейская улица,5,38146699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.45261328745435,54.92486943422624
3763,"[448976381, 6245978976, 6245978975, 448976383, 448976378, 6245978964, 6245978965, 6245978966, 6245978967, 419632997, 6245978971, 6245978972, 6245978973, 6245978974, 6245978968, 419632998, 419632999, 419633000, 419633001, 6245978969, 6245978970, 448976381]",apartments,POINT (73.4510081660145 54.92523738328555),1/1,Молодогвардейская улица,5,38146700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.4510081660145,54.92523738328555
3764,"[448976406, 448976409, 6245978927, 6245978926, 6245978925, 448976408, 448976407, 448976406]",apartments,POINT (73.45528931125232 54.92594985373177),7/2,Молодогвардейская улица,6,38146704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.45528931125232,54.925949853731765
3765,"[449010724, 449010751, 449010730, 449010728, 449010727, 449010724]",apartments,POINT (73.44913730246918 54.92434300024442),3/1,Новокирпичная улица,5,38147412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.44913730246918,54.92434300024442
3766,"[449010757, 449010760, 449010761, 449010762, 449010763, 6245978980, 449010759, 449010758, 449010757]",apartments,POINT (73.45038512363607 54.92374419420034),5/1,Новокирпичная улица,5,38147415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.45038512363607,54.92374419420034
3767,"[449010770, 449010772, 1805823568, 449010765, 4290420437, 449010766, 1805823582, 1805823586, 449010769, 449010770]",apartments,POINT (73.44971037191084 54.92339303964322),5,Новокирпичная улица,5,38147417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.44971037191084,54.923393039643216
3768,"[449010872, 449010874, 449010876, 449010878, 449010880, 449010883, 1877146334, 1877146337, 449010884, 1877146340, 449010885, 1877146335, 449010886, 449010887, 449010888, 1877146328, 449010889, 449010890, 1877146322, 1877146321, 449010891, 449010872]",apartments,POINT (73.45591548098783 54.9255445820527),7/1,Молодогвардейская улица,6,38147425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.45591548098783,54.9255445820527
3769,"[449010956, 449010961, 449010960, 449010958, 5196525897, 5196525898, 449010956]",apartments,POINT (73.46086876373495 54.92539206337648),31,Молодогвардейская улица,2,38147430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.46086876373495,54.92539206337648
3770,"[449075849, 449075853, 5009196467, 1024306191, 5009196468, 5009196469, 449075852, 449075850, 1024306087, 449075849]",apartments,POINT (73.41737980114206 54.94647953883098),45,улица Свободы,9,38150905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.41737980114206,54.94647953883098
3771,"[449075852, 5009196470, 5009196471, 449075854, 449075855, 449075857, 449075852]",apartments,POINT (73.41813946609385 54.94631169911893),45,улица Свободы,9,38150906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.41813946609385,54.94631169911893
3772,"[449075927, 449075930, 449075929, 449075928, 449075927]",apartments,POINT (73.42030414999999 54.94748495),64,5-я Рабочая улица,2,38150918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.42030414999999,54.947484949999996
3773,"[449075935, 449075936, 449075937, 449075938, 449075935]",apartments,POINT (73.42114029625029 54.94779564327951),66,5-я Рабочая улица,2,38150920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.42114029625029,54.947795643279505
3774,"[449075980, 5360524524, 5360524525, 5360524526, 5360524527, 1868535788, 449075991, 449075983, 449075980]",apartments,POINT (73.41555475658524 54.94615373679088),9,Харьковская улица,9,38150926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.41555475658524,54.94615373679088
3775,"[449076004, 449076005, 4709426332, 449076006, 449076007, 4709426331, 449076008, 449076009, 449076010, 449076011, 449076012, 449076013, 449076014, 449076015, 449076016, 449076017, 449076018, 449076019, 449076004]",apartments,POINT (73.41969715715864 54.94794918330345),9,улица Кирова,9,38150929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.41969715715864,54.94794918330345
3776,"[449076020, 449076028, 4709426334, 449076024, 449076025, 4709426333, 449076031, 449076026, 449076035, 449076022, 449076034, 449076029, 449076032, 449076021, 449076033, 449076030, 449076027, 449076023, 449076020]",apartments,POINT (73.42058305505084 54.94827571985403),83,5-я Рабочая улица,9,38150930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.42058305505084,54.94827571985403
3777,"[449076036, 1676537399, 1676537400, 449076037, 1676537396, 1676537397, 449076038, 449076039, 449076040, 449076041, 449076036]",apartments,POINT (73.41384742240994 54.94754015522557),3 к1,Харьковская улица,10,38150931,,644041,,,Омск,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.41384742240994,54.94754015522557
3778,"[449076075, 449076078, 449076077, 3772791540, 3772791538, 3772791536, 3772791534, 449076076, 449076075]",apartments,POINT (73.41536509594964 54.94822971830149),8/2,улица Кирова,5,38150934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.41536509594964,54.94822971830149
3779,"[449076080, 449076079, 449076081, 3772794557, 3772791551, 3772791545, 3772791542, 449076082, 449076080]",apartments,POINT (73.41469841180859 54.94886916498441),6/2,улица Кирова,5,38150935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.41469841180859,54.94886916498441
3780,"[449076084, 449076083, 449076085, 3772794571, 3772794568, 3772794567, 3772794564, 449076086, 449076084]",apartments,POINT (73.41395606519669 54.94947631327778),4/2,улица Кирова,5,38150936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.41395606519669,54.949476313277785
3781,"[449786292, 1448795435, 449786291, 449786289, 449786287, 449786286, 1069067299, 1069066919, 1069067223, 1069067505, 449786284, 449786282, 1069067076, 1069067235, 1448795436, 1069066932, 449786279, 449786292]",apartments,POINT (73.41498695681209 54.94977379278142),4,улица Кирова,9,38192536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.41498695681209,54.94977379278142
